91	148.41315910257666
92	244.69193226422047
93	403.42879349273528
94	665.14163304436204
95	1096.633158428459
96	1808.0424144560641
97	4914.7688402991371
98	13359.72682966188
99	36315.502674246658
100	98715.771010760567
101	268337.28652087465
102	729416.36984770186
103	1982759.2635375704
104	5389698.4762830175
105	39824784.397576265
106	294267566.04150915
107	2174359553.5764914
108	16066464720.622499
109	118716009132.16983
110	877199251318.76636
111	6481674477934.3311
112	47893456332463.812
113	2614894114445702
114	1.427683811812923e+17
115	7.7948894957253263e+18
116	4.2558654617939149e+20
117	2.323623810039009e+22
118	1.2686556140109611e+24
119	6.926624955416119e+25
120	3.7818090853913034e+27
121	1.1273413998564185e+31
122	3.360557350024795e+34
123	1.0017680273468202e+38
124	2.9862284022825416e+41
125	8.901821406915006e+44
126	2.6535955622162334e+48
127	7.9102568855669698e+51
128	nan
129	-7.9102568855669698e+51
130	-2.6535955622162334e+48
131	-8.901821406915006e+44
132	-2.9862284022825416e+41
133	-1.0017680273468202e+38
134	-3.360557350024795e+34
135	-1.1273413998564185e+31
136	-3.7818090853913034e+27
137	-6.926624955416119e+25
138	-1.2686556140109611e+24
139	-2.323623810039009e+22
140	-4.2558654617939149e+20
141	-7.7948894957253263e+18
142	-1.427683811812923e+17
143	-2614894114445702
144	-47893456332463.812
145	-6481674477934.3311
146	-877199251318.76636
147	-118716009132.16983
148	-16066464720.622499
149	-2174359553.5764914
150	-294267566.04150915
151	-39824784.397576265
152	-5389698.4762830175
153	-1982759.2635375704
154	-729416.36984770186
155	-268337.28652087465
156	-98715.771010760567
157	-36315.502674246658
158	-13359.72682966188
159	-4914.7688402991371
160	-1808.0424144560641
161	-1096.633158428459
162	-665.14163304436204
163	-403.42879349273528
164	-244.69193226422047
165	-148.41315910257666
166	-90.017131300521839
167	-54.59815003314425
168	-33.115451958692319
169	-25.790339917193066
170	-20.085536923187671
171	-15.642631884188175
172	-12.182493960703475
173	-9.4877358363585262
174	-7.3890560989306513
175	-5.7546026760057307
176	-4.4816890703380654
177	-3.9550767229205777
178	-3.4903429574618414
179	-3.0802168489180315
180	-2.7182818284590455
181	-2.3988752939670981
182	-2.1170000166126748
183	-1.8682459574322225
184	-1.6487212707001282
185	-1.5488302986341331
186	-1.4549914146182015
187	-1.3668379411737963
188	-1.2840254166877414
189	-1.2062302494209807
190	-1.1331484530668263
191	-1.0644944589178595
192	-1
193	-0.93941306281347581
194	-0.88249690258459534
195	-0.82902911818040037
196	-0.77880078307140488
197	-0.73161562894664178
198	-0.68728927879097224
199	-0.64564852642789206
200	-0.60653065971263342
201	-0.53526142851899017
202	-0.47236655274101469
203	-0.41686201967850839
204	-0.36787944117144228
205	-0.32465246735834968
206	-0.28650479686019009
207	-0.25283959580474646
208	-0.22313016014842982
209	-0.17377394345044511
210	-0.13533528323661267
211	-0.10539922456186432
212	-0.082084998623898786
213	-0.063927861206707556
214	-0.049787068367863938
215	-0.038774207831722002
216	-0.030197383422318494
217	-0.018315638888734175
218	-0.011108996538242304
219	-0.0067379469990854653
220	-0.0040867714384640657
221	-0.0024787521766663576
222	-0.0015034391929775719
223	-0.00091188196555451581
224	-0.0005530843701478333
225	-0.00020346836901064409
226	-7.4851829887700557e-05
227	-2.7536449349747141e-05
228	-1.0130093598630704e-05
229	-3.7266531720786684e-06
230	-1.3709590863840834e-06
231	-5.043476625678876e-07
232	-1.8553913626159765e-07
233	-2.5109991557439792e-08
234	-3.3982678194950673e-09
235	-4.599055378652311e-10
236	-6.2241446229077749e-11
237	-8.4234637544686343e-12
238	-1.1399918530443536e-12
239	-1.5428112031918852e-13
240	-2.0879679116459298e-14
241	-3.8242466280971277e-16
242	-7.0043520261686299e-18
243	-1.2828918236087818e-19
244	-2.3496983374528107e-21
245	-4.3036226246244738e-23
246	-7.8823597906008258e-25
247	-1.4437045551572306e-26
248	-2.6442371294280449e-28
249	-8.8704273623532584e-32
250	-2.9756968735933691e-35
251	-9.982350930569198e-39
252	-3.3487056758138262e-42
253	-1.1233656060805624e-45
254	-3.7684717831108324e-49
255	-1.2641814475388238e-52
